# python3 factorization_simple.py --num_epochs=25 --batch_size=1024 --learning_rate=1e-3 --embedding_dim=64
Epoch: 0 | Loss: 1.7601 | Train Accuracy: 12.56 | Test Accuracy: 15.13
Epoch: 1 | Loss: 0.9969 | Train Accuracy: 20.90 | Test Accuracy: 23.86
Epoch: 2 | Loss: 0.7442 | Train Accuracy: 25.77 | Test Accuracy: 25.79
Epoch: 3 | Loss: 0.6724 | Train Accuracy: 27.35 | Test Accuracy: 26.55
Epoch: 4 | Loss: 0.6329 | Train Accuracy: 28.32 | Test Accuracy: 27.03
Epoch: 5 | Loss: 0.6050 | Train Accuracy: 29.05 | Test Accuracy: 27.34
Epoch: 6 | Loss: 0.5842 | Train Accuracy: 29.63 | Test Accuracy: 27.57
Epoch: 7 | Loss: 0.5683 | Train Accuracy: 30.12 | Test Accuracy: 27.76
Epoch: 8 | Loss: 0.5559 | Train Accuracy: 30.53 | Test Accuracy: 27.90
Epoch: 9 | Loss: 0.5459 | Train Accuracy: 30.87 | Test Accuracy: 28.01
Epoch: 10 | Loss: 0.5378 | Train Accuracy: 31.17 | Test Accuracy: 28.10
Epoch: 11 | Loss: 0.5311 | Train Accuracy: 31.44 | Test Accuracy: 28.15
Epoch: 12 | Loss: 0.5255 | Train Accuracy: 31.66 | Test Accuracy: 28.23
Epoch: 13 | Loss: 0.5209 | Train Accuracy: 31.85 | Test Accuracy: 28.25
Epoch: 14 | Loss: 0.5169 | Train Accuracy: 32.02 | Test Accuracy: 28.30
Epoch: 15 | Loss: 0.5136 | Train Accuracy: 32.18 | Test Accuracy: 28.34
Epoch: 16 | Loss: 0.5107 | Train Accuracy: 32.31 | Test Accuracy: 28.36
Epoch: 17 | Loss: 0.5082 | Train Accuracy: 32.43 | Test Accuracy: 28.40
Epoch: 18 | Loss: 0.5060 | Train Accuracy: 32.52 | Test Accuracy: 28.42
Epoch: 19 | Loss: 0.5042 | Train Accuracy: 32.61 | Test Accuracy: 28.43
Epoch: 20 | Loss: 0.5025 | Train Accuracy: 32.70 | Test Accuracy: 28.45
Epoch: 21 | Loss: 0.5011 | Train Accuracy: 32.76 | Test Accuracy: 28.47
Epoch: 22 | Loss: 0.4998 | Train Accuracy: 32.83 | Test Accuracy: 28.49
Epoch: 23 | Loss: 0.4986 | Train Accuracy: 32.90 | Test Accuracy: 28.49
Epoch: 24 | Loss: 0.4976 | Train Accuracy: 32.95 | Test Accuracy: 28.51
