# python3 factorization_simple.py --num_epochs=25 --batch_size=1024 --learning_rate=1e-4 --embedding_dim=16
Epoch: 0 | Loss: 2.1306 | Train Accuracy: 11.55 | Test Accuracy: 11.56
Epoch: 1 | Loss: 2.1224 | Train Accuracy: 11.58 | Test Accuracy: 11.56
Epoch: 2 | Loss: 2.1135 | Train Accuracy: 11.62 | Test Accuracy: 11.55
Epoch: 3 | Loss: 2.1031 | Train Accuracy: 11.67 | Test Accuracy: 11.58
Epoch: 4 | Loss: 2.0897 | Train Accuracy: 11.73 | Test Accuracy: 11.62
Epoch: 5 | Loss: 2.0702 | Train Accuracy: 11.81 | Test Accuracy: 11.70
Epoch: 6 | Loss: 2.0393 | Train Accuracy: 11.96 | Test Accuracy: 11.84
Epoch: 7 | Loss: 1.9882 | Train Accuracy: 12.21 | Test Accuracy: 12.13
Epoch: 8 | Loss: 1.9073 | Train Accuracy: 12.63 | Test Accuracy: 12.62
Epoch: 9 | Loss: 1.7916 | Train Accuracy: 13.32 | Test Accuracy: 13.41
Epoch: 10 | Loss: 1.6485 | Train Accuracy: 14.31 | Test Accuracy: 14.51
Epoch: 11 | Loss: 1.4972 | Train Accuracy: 15.56 | Test Accuracy: 15.80
Epoch: 12 | Loss: 1.3582 | Train Accuracy: 16.91 | Test Accuracy: 17.11
Epoch: 13 | Loss: 1.2429 | Train Accuracy: 18.22 | Test Accuracy: 18.32
Epoch: 14 | Loss: 1.1529 | Train Accuracy: 19.38 | Test Accuracy: 19.37
Epoch: 15 | Loss: 1.0842 | Train Accuracy: 20.37 | Test Accuracy: 20.21
Epoch: 16 | Loss: 1.0317 | Train Accuracy: 21.17 | Test Accuracy: 20.93
Epoch: 17 | Loss: 0.9908 | Train Accuracy: 21.84 | Test Accuracy: 21.52
Epoch: 18 | Loss: 0.9582 | Train Accuracy: 22.38 | Test Accuracy: 21.99
Epoch: 19 | Loss: 0.9312 | Train Accuracy: 22.84 | Test Accuracy: 22.40
Epoch: 20 | Loss: 0.9080 | Train Accuracy: 23.23 | Test Accuracy: 22.73
Epoch: 21 | Loss: 0.8876 | Train Accuracy: 23.59 | Test Accuracy: 23.04
Epoch: 22 | Loss: 0.8692 | Train Accuracy: 23.92 | Test Accuracy: 23.32
Epoch: 23 | Loss: 0.8521 | Train Accuracy: 24.22 | Test Accuracy: 23.58
Epoch: 24 | Loss: 0.8363 | Train Accuracy: 24.50 | Test Accuracy: 23.84
